NAME,total_population,median_household_income,poverty_count,labor_force_count,zcta,poverty_rate,has_sprouts,has_whole_foods
ZCTA5 74633,650,65000,60,191,74633,9.230769230769232,No,No
ZCTA5 74636,270,88750,19,97,74636,7.037037037037037,No,No
ZCTA5 74637,1592,46528,282,688,74637,17.713567839195978,No,No
ZCTA5 74640,240,60000,63,84,74640,26.25,No,No
ZCTA5 74641,566,59563,51,244,74641,9.010600706713781,No,No
ZCTA5 74643,529,64926,60,367,74643,11.342155009451796,No,No
ZCTA5 74644,543,49167,76,225,74644,13.996316758747698,No,No
ZCTA5 74646,267,82500,15,154,74646,5.617977528089887,No,No
ZCTA5 74647,3233,57045,412,1351,74647,12.743581812557997,No,No
ZCTA5 74650,549,47833,111,222,74650,20.21857923497268,No,No
ZCTA5 74651,856,69219,169,391,74651,19.74299065420561,No,No
ZCTA5 74652,832,64750,69,356,74652,8.29326923076923,No,No
ZCTA5 74653,3697,56079,591,1609,74653,15.985934541520152,No,No
ZCTA5 74701,26158,56342,4131,12531,74701,15.79249178071718,No,No
ZCTA5 74720,425,53125,61,197,74720,14.352941176470587,No,No
ZCTA5 74721,0,-666666666,0,0,74721,,No,No
ZCTA5 74722,219,73750,13,115,74722,5.93607305936073,No,No
ZCTA5 74723,1373,38906,384,479,74723,27.967953386744355,No,No
ZCTA5 74724,128,57292,6,63,74724,4.6875,No,No
ZCTA5 74726,1725,42276,188,696,74726,10.898550724637682,No,No
ZCTA5 74727,1998,40684,510,847,74727,25.525525525525527,No,No
ZCTA5 74728,11352,56330,2329,4639,74728,20.516208597603946,No,No
ZCTA5 74729,2608,52727,270,1137,74729,10.352760736196318,No,No
ZCTA5 74730,5631,62708,673,2676,74730,11.95169596874445,No,No
ZCTA5 74731,1369,52714,289,568,74731,21.110299488677867,No,No
ZCTA5 74733,3219,63074,660,1516,74733,20.503261882572225,No,No
ZCTA5 74734,821,39875,146,353,74734,17.783191230207066,No,No
ZCTA5 74735,1983,54821,307,791,74735,15.481593545133638,No,No
ZCTA5 74736,861,46750,91,427,74736,10.569105691056912,No,No
ZCTA5 74737,40,58750,0,27,74737,0.0,No,No
ZCTA5 74738,439,48125,89,195,74738,20.273348519362187,No,No
ZCTA5 74740,1927,36328,543,744,74740,28.178515827711472,No,No
ZCTA5 74741,919,69000,172,449,74741,18.715995647442874,No,No
ZCTA5 74743,7964,39286,2092,3219,74743,26.268206931190356,No,No
ZCTA5 74745,9835,39738,2446,4241,74745,24.870360955770206,No,No
ZCTA5 74747,443,30446,68,130,74747,15.349887133182843,No,No
ZCTA5 74748,694,56250,233,253,74748,33.57348703170029,No,No
ZCTA5 74750,187,39821,14,77,74750,7.4866310160427805,No,No
ZCTA5 74753,40,-666666666,0,24,74753,0.0,No,No
ZCTA5 74754,583,50475,169,213,74754,28.987993138936535,No,No
ZCTA5 74755,105,-666666666,32,23,74755,30.476190476190478,No,No
ZCTA5 74756,670,53750,93,261,74756,13.880597014925373,No,No
ZCTA5 74759,1222,50417,165,581,74759,13.502454991816695,No,No
ZCTA5 74760,86,41250,12,55,74760,13.953488372093023,No,No
ZCTA5 74761,49,48438,10,23,74761,20.408163265306122,No,No
ZCTA5 74764,3390,52500,380,1540,74764,11.209439528023598,No,No
ZCTA5 74766,1104,41328,189,455,74766,17.119565217391305,No,No
ZCTA5 74801,21950,52658,4602,9603,74801,20.965831435079725,No,No
ZCTA5 74804,21652,59160,2526,9692,74804,11.666358765933863,No,No
ZCTA5 74820,31368,58703,3845,14994,74820,12.257714868655956,No,No
ZCTA5 74824,1446,53125,111,538,74824,7.676348547717843,No,No
ZCTA5 74825,1681,50179,335,704,74825,19.928613920285546,No,No
ZCTA5 74826,1283,75625,258,513,74826,20.1091192517537,No,No
ZCTA5 74827,292,48906,46,101,74827,15.753424657534246,No,No
ZCTA5 74829,1508,28250,306,255,74829,20.291777188328915,No,No
ZCTA5 74830,174,45938,30,66,74830,17.24137931034483,No,No
ZCTA5 74831,666,44375,200,233,74831,30.03003003003003,No,No
ZCTA5 74832,855,53750,128,400,74832,14.97076023391813,No,No
ZCTA5 74833,566,63750,89,246,74833,15.724381625441698,No,No
ZCTA5 74834,7553,58142,1000,3452,74834,13.239772275916852,No,No
ZCTA5 74836,270,85639,8,58,74836,2.9629629629629632,No,No
ZCTA5 74837,121,56186,13,29,74837,10.743801652892563,No,No
ZCTA5 74839,763,30500,283,183,74839,37.09043250327654,No,No
ZCTA5 74840,2019,58542,239,919,74840,11.83754333828628,No,No
ZCTA5 74842,202,56042,21,104,74842,10.396039603960396,No,No
ZCTA5 74843,314,81875,11,124,74843,3.5031847133757963,No,No
ZCTA5 74844,350,42361,48,158,74844,13.714285714285715,No,No
ZCTA5 74845,371,44306,83,139,74845,22.371967654986523,No,No
ZCTA5 74848,7729,45122,1197,2693,74848,15.487126407038426,No,No
ZCTA5 74849,2887,40500,584,1075,74849,20.228611014894355,No,No
ZCTA5 74850,328,51250,89,100,74850,27.134146341463417,No,No
ZCTA5 74851,11351,73644,979,4617,74851,8.624790767333275,No,No
ZCTA5 74852,1493,57531,250,627,74852,16.744809109176156,No,No
ZCTA5 74854,1805,54464,299,705,74854,16.565096952908586,No,No
ZCTA5 74855,4313,56156,433,1715,74855,10.039415719916532,No,No
ZCTA5 74856,791,63977,96,389,74856,12.13653603034134,No,No
ZCTA5 74857,9981,83879,769,5199,74857,7.704638813746118,No,No
ZCTA5 74859,6000,40560,1619,2224,74859,26.98333333333333,No,No
ZCTA5 74860,1602,53250,278,661,74860,17.353308364544322,No,No
ZCTA5 74864,4701,62847,671,2178,74864,14.27355881727292,No,No
ZCTA5 74865,2020,68194,311,880,74865,15.396039603960396,No,No
ZCTA5 74866,62,68750,5,21,74866,8.064516129032258,No,No
ZCTA5 74867,564,45313,152,223,74867,26.95035460992908,No,No
ZCTA5 74868,12329,42071,2787,5153,74868,22.605239678806065,No,No
ZCTA5 74869,546,54125,57,278,74869,10.43956043956044,No,No
ZCTA5 74871,2335,67368,326,1048,74871,13.961456102783727,No,No
ZCTA5 74872,3148,50125,520,1306,74872,16.518424396442185,No,No
ZCTA5 74873,11256,58357,1954,5045,74873,17.35963041933191,No,No
ZCTA5 74875,1025,59500,175,519,74875,17.073170731707318,No,No
ZCTA5 74878,1644,65893,134,648,74878,8.150851581508515,No,No
ZCTA5 74880,2024,46172,591,729,74880,29.199604743083,No,No
ZCTA5 74881,5278,55569,776,2199,74881,14.702538840469876,No,No
ZCTA5 74883,2480,39911,554,855,74883,22.338709677419356,No,No
ZCTA5 74884,5578,43833,1165,1944,74884,20.88562208676945,No,No
ZCTA5 74901,1929,34179,498,777,74901,25.816485225505442,No,No
ZCTA5 74902,4297,45417,683,1949,74902,15.894810332790318,No,No
ZCTA5 74930,1684,37750,318,687,74930,18.883610451306414,No,No
ZCTA5 74931,1171,55250,166,523,74931,14.175918018787362,No,No
ZCTA5 74932,2421,44671,530,910,74932,21.891780256092524,No,No
ZCTA5 74935,150,32188,47,42,74935,31.333333333333336,No,No
ZCTA5 74936,1502,51295,262,721,74936,17.44340878828229,No,No
ZCTA5 74937,5318,43161,1409,2142,74937,26.494922903347124,No,No
ZCTA5 74939,1265,39167,208,138,74939,16.442687747035574,No,No
ZCTA5 74940,2528,46200,499,1001,74940,19.73892405063291,No,No
ZCTA5 74941,2648,52545,634,1094,74941,23.94259818731118,No,No
ZCTA5 74942,148,41458,27,50,74942,18.243243243243242,No,No
ZCTA5 74943,105,-666666666,14,55,74943,13.333333333333334,No,No
ZCTA5 74944,1128,32500,363,414,74944,32.180851063829785,No,No
ZCTA5 74945,153,45357,33,67,74945,21.568627450980394,No,No
ZCTA5 74946,62,29375,29,20,74946,46.774193548387096,No,No
ZCTA5 74947,115,33750,58,36,74947,50.43478260869565,No,No
ZCTA5 74948,11266,45012,1956,4641,74948,17.361974081306585,No,No
ZCTA5 74949,199,43903,71,116,74949,35.678391959798994,No,No
ZCTA5 74951,1367,46250,366,587,74951,26.77395757132407,No,No
ZCTA5 74953,12413,54172,2108,5520,74953,16.98219608474986,No,No
ZCTA5 74954,4944,57949,542,2534,74954,10.962783171521036,No,No
ZCTA5 74955,14471,47136,3666,5517,74955,25.33342547163292,No,No
ZCTA5 74956,2107,47194,441,900,74956,20.930232558139537,No,No
ZCTA5 74957,871,41875,135,325,74957,15.49942594718714,No,No
ZCTA5 74959,6081,48996,1040,2500,74959,17.102450254892286,No,No
ZCTA5 74960,11874,45000,2585,4534,74960,21.770254337207344,No,No
ZCTA5 74962,4500,48789,733,1674,74962,16.288888888888888,No,No
ZCTA5 74963,577,53750,73,163,74963,12.65164644714038,No,No
ZCTA5 74964,2286,42574,538,939,74964,23.53455818022747,No,No
ZCTA5 74965,5134,46054,1109,2064,74965,21.6010907674328,No,No
ZCTA5 74966,3449,53534,598,1362,74966,17.33835894462163,No,No
ZCTA5 75001,16633,77598,1404,12188,75001,8.441050922864186,No,No
ZCTA5 75002,72679,119301,3890,37774,75002,5.352302590844673,No,No
ZCTA5 75006,48062,79672,3777,28406,75006,7.858599309225584,No,No
ZCTA5 75007,54498,105969,4141,33706,75007,7.598443979595581,No,No
ZCTA5 75009,28109,153658,1493,14164,75009,5.311466078480202,No,No
ZCTA5 75010,31609,98567,1802,20110,75010,5.700907969249265,Yes,No
ZCTA5 75013,46649,149549,1741,26806,75013,3.7321271624257752,Yes,No
ZCTA5 75019,44706,136679,1252,25447,75019,2.8005189460027737,Yes,No
ZCTA5 75020,24486,64734,3927,10979,75020,16.037735849056602,No,No
ZCTA5 75021,8925,61198,1291,4208,75021,14.464985994397757,No,No
ZCTA5 75022,27000,179892,1498,14378,75022,5.548148148148148,No,No
ZCTA5 75023,49376,101246,3665,28770,75023,7.422634478289048,No,No
ZCTA5 75024,43520,114623,1872,25872,75024,4.301470588235294,Yes,No
ZCTA5 75025,54201,134740,2650,29775,75025,4.889208686186602,No,No
ZCTA5 75028,47751,143712,1591,27080,75028,3.331867395447216,Yes,No
ZCTA5 75032,36514,132756,696,19217,75032,1.9061182012378812,No,No
ZCTA5 75033,47416,165218,860,25148,75033,1.8137337607558628,Yes,No
ZCTA5 75034,48749,104323,2307,29196,75034,4.732404767277278,Yes,No
ZCTA5 75035,83930,154811,2578,45394,75035,3.071607291790778,No,No
ZCTA5 75036,31792,137902,965,15877,75036,3.0353548062405635,No,No
ZCTA5 75038,32559,69678,3854,19815,75038,11.836972880002456,No,No
ZCTA5 75039,21795,100474,1379,15170,75039,6.327139252122047,No,Yes
ZCTA5 75040,63143,70592,7217,33418,75040,11.429612150198755,No,No
ZCTA5 75041,31344,62744,5030,16047,75041,16.047728432873914,No,No
ZCTA5 75042,37925,60118,5542,19390,75042,14.61305207646671,No,No
ZCTA5 75043,64296,72079,6812,34582,75043,10.594749284558915,No,No
ZCTA5 75044,47010,84016,4026,26273,75044,8.564135290363753,No,No
ZCTA5 75048,28210,126792,570,16460,75048,2.020560085076214,No,No
ZCTA5 75050,43856,68421,6254,24805,75050,14.260306457497263,No,No
ZCTA5 75051,40166,49485,7695,19345,75051,19.157994323557237,No,No
ZCTA5 75052,94636,84055,7563,51609,75052,7.991673358975443,Yes,No
ZCTA5 75054,17261,154412,630,8719,75054,3.649846474711778,No,No
ZCTA5 75056,65785,111589,4786,41742,75056,7.275214714600593,No,No
ZCTA5 75057,17280,73935,2876,9824,75057,16.64351851851852,No,No
ZCTA5 75058,3801,113194,156,2014,75058,4.1041831097079715,No,No
ZCTA5 75060,48997,67479,6476,24339,75060,13.217135743004674,No,No
ZCTA5 75061,56319,58236,8428,30445,75061,14.964754345780287,No,No
ZCTA5 75062,52772,68692,3794,29070,75062,7.189418631092245,No,No
ZCTA5 75063,44570,106909,3103,24319,75063,6.962082118016603,Yes,No
ZCTA5 75065,12787,95403,380,7986,75065,2.9717682020802374,No,No
ZCTA5 75067,67117,75224,5180,41303,75067,7.717865816410149,No,No
ZCTA5 75068,68074,119464,4589,36738,75068,6.741193407174545,No,No
ZCTA5 75069,39048,74967,5737,19642,75069,14.69217373489039,No,Yes
ZCTA5 75070,57516,101188,2497,32476,75070,4.341400653731136,No,No
ZCTA5 75071,66298,124763,3694,34536,75071,5.571812121029292,Yes,No
ZCTA5 75072,55304,147321,2343,28227,75072,4.236583248951251,No,No
ZCTA5 75074,51443,78441,6348,28308,75074,12.339871313881384,No,No
ZCTA5 75075,37032,89081,2185,20633,75075,5.900302441131994,No,No
ZCTA5 75076,8536,71910,352,4739,75076,4.123711340206185,No,No
ZCTA5 75077,39853,120254,1665,21718,75077,4.177853612024189,No,Yes
ZCTA5 75078,40513,178254,1067,20774,75078,2.633722508824328,No,No
ZCTA5 75080,52184,86341,7098,28429,75080,13.601870305074351,Yes,No
ZCTA5 75081,36493,88161,3479,20770,75081,9.533335160167704,No,No
ZCTA5 75082,29386,108869,1800,18647,75082,6.125365820458722,No,Yes
ZCTA5 75087,40201,124583,1270,21740,75087,3.1591253948906743,Yes,No
ZCTA5 75088,27143,101995,1978,15743,75088,7.28733006668386,Yes,No
ZCTA5 75089,34974,119332,2658,19652,75089,7.5999313775947845,No,No
ZCTA5 75090,25788,56323,3711,12078,75090,14.390414146114471,No,No
ZCTA5 75092,26588,62741,2276,14402,75092,8.560252745599518,No,No
ZCTA5 75093,47069,121360,2688,25219,75093,5.710765047058573,No,Yes
ZCTA5 75094,23370,152461,1013,11348,75094,4.33461703038083,Yes,No
ZCTA5 75098,65655,112198,3387,36923,75098,5.158784555631711,No,No
ZCTA5 75101,668,50455,74,323,75101,11.077844311377245,No,No
ZCTA5 75102,1877,65850,58,893,75102,3.090037293553543,No,No
ZCTA5 75103,16372,67878,1332,7076,75103,8.135841680918642,No,No
ZCTA5 75104,49291,84760,4725,25985,75104,9.585928465642816,Yes,No
ZCTA5 75105,154,-666666666,2,86,75105,1.2987012987012987,No,No
ZCTA5 75109,4466,73021,778,1955,75109,17.4205105239588,No,No
ZCTA5 75110,31008,51048,5255,14678,75110,16.94723942208462,No,No
ZCTA5 75114,7123,96484,493,3582,75114,6.921241050119331,No,No
ZCTA5 75115,56012,81895,4513,30661,75115,8.057202028136828,No,No
ZCTA5 75116,20145,57245,1863,9551,75116,9.24795234549516,No,No
ZCTA5 75117,4576,93373,695,2154,75117,15.187937062937063,No,No
ZCTA5 75119,29509,77225,3235,15933,75119,10.96275712494493,No,No
ZCTA5 75124,5822,76013,575,2254,75124,9.876331157677773,No,No
ZCTA5 75125,6920,63684,1092,3219,75125,15.78034682080925,No,No
ZCTA5 75126,67852,101456,4985,36942,75126,7.346872605081649,No,No
ZCTA5 75127,1781,58330,243,614,75127,13.644020213363278,No,No
ZCTA5 75132,0,-666666666,0,0,75132,,No,No
ZCTA5 75134,20179,65114,2065,10181,75134,10.23341097180237,No,No
ZCTA5 75135,8515,88369,305,4334,75135,3.5819142689371697,No,No
ZCTA5 75137,20013,81160,2193,9742,75137,10.957877379703193,No,No
ZCTA5 75140,7933,44091,1422,3230,75140,17.92512290432371,No,No
ZCTA5 75141,4510,45213,1060,2015,75141,23.503325942350333,No,No
ZCTA5 75142,22756,75072,3142,11023,75142,13.807347512743892,No,No
ZCTA5 75143,14584,64178,1890,6422,75143,12.95940756993966,No,No
ZCTA5 75144,3883,60154,712,1583,75144,18.33633788308009,No,No
ZCTA5 75146,24089,68001,4512,11945,75146,18.730540910789156,No,No
ZCTA5 75147,8239,49167,1058,3973,75147,12.841364243233402,No,No
ZCTA5 75148,6143,57917,990,2679,75148,16.115904281295784,No,No
ZCTA5 75149,59371,64858,7823,30276,75149,13.176466625120009,No,No
ZCTA5 75150,63895,66265,7139,34841,75150,11.17301823303858,Yes,No
ZCTA5 75152,5859,81772,582,3074,75152,9.933435739887353,No,No
ZCTA5 75153,568,95066,24,290,75153,4.225352112676056,No,No
ZCTA5 75154,48510,95035,4617,25553,75154,9.517625231910946,No,No
ZCTA5 75155,3142,56912,638,1354,75155,20.305537873965626,No,No
ZCTA5 75156,16262,52464,3673,6609,75156,22.586397737055712,No,No
ZCTA5 75157,216,-666666666,27,110,75157,12.5,No,No
ZCTA5 75158,6202,88125,364,2979,75158,5.8690744920993225,No,No
ZCTA5 75159,22751,69301,2696,9772,75159,11.85002857017274,No,No
ZCTA5 75160,25964,67102,3504,12459,75160,13.495609305191806,No,No
ZCTA5 75161,6468,74932,762,3527,75161,11.781076066790352,No,No
ZCTA5 75163,2540,54741,480,949,75163,18.89763779527559,No,No
ZCTA5 75164,430,52736,85,189,75164,19.767441860465116,No,No
ZCTA5 75165,48970,83970,4170,25235,75165,8.515417602613844,No,No
ZCTA5 75166,5762,123653,129,3430,75166,2.2388059701492535,No,No
ZCTA5 75167,13421,117254,421,7629,75167,3.13687504656881,No,No
ZCTA5 75169,15361,56445,2559,6789,75169,16.65907167502116,No,No
ZCTA5 75172,5378,63003,947,2652,75172,17.608776496838974,No,No
ZCTA5 75173,9296,96636,398,4925,75173,4.281411359724613,No,No
ZCTA5 75180,27050,57827,3108,13439,75180,11.489833641404806,No,No
ZCTA5 75181,27980,107734,2192,14031,75181,7.834167262330236,No,No
ZCTA5 75182,7873,152632,570,4303,75182,7.239933951479741,No,No
ZCTA5 75189,38261,114068,1928,20415,75189,5.039073730430464,No,No
ZCTA5 75201,17985,102891,2800,15140,75201,15.568529329997219,No,Yes
ZCTA5 75202,2421,113843,122,1958,75202,5.039239983477901,No,No
ZCTA5 75203,16265,43376,4869,7667,75203,29.93544420534891,No,No
ZCTA5 75204,31627,88142,3934,24702,75204,12.438739052075757,No,No
ZCTA5 75205,25212,180698,1855,12611,75205,7.35760748849754,No,No
ZCTA5 75206,38432,84784,4410,27988,75206,11.4748126561199,Yes,No
ZCTA5 75207,8029,88655,338,2871,75207,4.209739693610661,No,No
ZCTA5 75208,29992,75699,3571,18051,75208,11.906508402240599,No,No
ZCTA5 75209,14208,116477,532,8731,75209,3.744369369369369,No,No
ZCTA5 75210,8750,26822,2352,3324,75210,26.88,No,No
ZCTA5 75211,73948,53614,14470,35690,75211,19.567804403094065,No,No
ZCTA5 75212,27045,47089,6232,12134,75212,23.04307635422444,No,No
ZCTA5 75214,34015,115304,1913,21011,75214,5.623989416433926,Yes,Yes
ZCTA5 75215,18950,39486,5193,9141,75215,27.403693931398415,No,No
ZCTA5 75216,55085,33889,17323,21119,75216,31.447762548788237,No,No
ZCTA5 75217,87154,49841,23213,34671,75217,26.63446313422218,No,No
ZCTA5 75218,21393,104026,1175,12631,75218,5.492450801664096,No,No
ZCTA5 75219,24797,86826,2247,19244,75219,9.06158002984232,No,Yes
ZCTA5 75220,40327,56849,8011,22151,75220,19.86510278473479,No,No
ZCTA5 75223,13174,66875,1925,7436,75223,14.61211477151966,No,No
ZCTA5 75224,35903,50061,6557,16066,75224,18.263097791270923,No,No
ZCTA5 75225,21965,180181,950,9442,75225,4.325062599590257,No,No
ZCTA5 75226,5108,67612,1147,3626,75226,22.454972592012528,No,No
ZCTA5 75227,58315,54743,9459,27047,75227,16.220526451170368,No,No
ZCTA5 75228,68472,55848,14130,32962,75228,20.636172450052577,No,No
ZCTA5 75229,32885,117083,2938,18487,75229,8.934164512695759,Yes,No
ZCTA5 75230,26503,109589,1325,14338,75230,4.999434026336641,No,Yes
ZCTA5 75231,39158,50603,7057,23168,75231,18.0218601562899,Yes,Yes
ZCTA5 75232,33333,52739,7462,14341,75232,22.386223862238623,No,No
ZCTA5 75233,15876,61750,4210,7260,75233,26.51801461325271,No,No
ZCTA5 75234,33838,85105,2902,20018,75234,8.576156983273243,No,No
ZCTA5 75235,18936,57744,3502,11818,75235,18.493874102239122,No,No
ZCTA5 75236,18249,45739,3424,9283,75236,18.762671927228887,No,No
ZCTA5 75237,19530,38552,5596,9554,75237,28.653353814644138,No,No
ZCTA5 75238,32180,71352,3092,17780,75238,9.608452454940958,No,No
ZCTA5 75240,26058,51607,5266,14776,75240,20.208765062552768,No,No
ZCTA5 75241,33081,45356,7613,12063,75241,23.01320999969771,No,No
ZCTA5 75243,63047,47319,12199,35228,75243,19.34905705267499,No,No
ZCTA5 75244,12734,109440,565,8028,75244,4.436940474320716,No,No
ZCTA5 75246,2265,42429,653,1325,75246,28.83002207505519,No,No
ZCTA5 75247,992,18750,708,323,75247,71.37096774193549,No,No
ZCTA5 75248,37282,98584,1653,22232,75248,4.433775012070168,No,No
ZCTA5 75249,17853,79162,1583,9185,75249,8.866857110849717,No,No
ZCTA5 75251,3801,85294,188,2844,75251,4.946066824519863,No,No
ZCTA5 75252,27541,77147,3845,15890,75252,13.961003594640717,No,No
ZCTA5 75253,24411,51642,5312,10955,75253,21.76068165990742,No,No
ZCTA5 75254,24316,70901,3938,16133,75254,16.19509787794045,No,Yes
ZCTA5 75261,0,-666666666,0,0,75261,,No,No
ZCTA5 75270,0,-666666666,0,0,75270,,No,No
ZCTA5 75287,52240,60256,7011,33545,75287,13.420750382848393,Yes,No
ZCTA5 75390,0,-666666666,0,0,75390,,No,No
ZCTA5 75401,21000,51882,3088,10378,75401,14.704761904761904,No,No
ZCTA5 75402,20299,78277,2064,10379,75402,10.16798857086556,No,No
ZCTA5 75407,26607,87839,1524,14013,75407,5.727815988273763,No,No
ZCTA5 75409,22249,89444,2209,11990,75409,9.928536113982652,No,No
ZCTA5 75410,4196,77778,431,1687,75410,10.27168732125834,No,No
ZCTA5 75411,875,47857,218,314,75411,24.914285714285715,No,No
ZCTA5 75412,512,62000,30,264,75412,5.859375,No,No
ZCTA5 75413,187,-666666666,48,92,75413,25.668449197860966,No,No
ZCTA5 75414,3284,78776,394,1635,75414,11.997563946406821,No,No
ZCTA5 75415,302,115446,28,155,75415,9.271523178807946,No,No
ZCTA5 75416,2865,70000,244,1350,75416,8.516579406631761,No,No
ZCTA5 75417,2357,53370,285,906,75417,12.09164191769198,No,No
ZCTA5 75418,14473,58790,1699,5531,75418,11.7391003938368,No,No
ZCTA5 75420,1364,59826,209,710,75420,15.32258064516129,No,No
ZCTA5 75421,847,57688,165,315,75421,19.480519480519483,No,No
ZCTA5 75422,2826,65093,276,1338,75422,9.766454352441615,No,No
ZCTA5 75423,3024,55288,449,1339,75423,14.847883597883598,No,No
ZCTA5 75424,3483,85364,266,1647,75424,7.6370944587998855,No,No
ZCTA5 75426,3793,39203,1033,1359,75426,27.23437911943053,No,No
ZCTA5 75428,11398,51205,2204,5485,75428,19.336725741358133,No,No
ZCTA5 75429,0,-666666666,0,0,75429,,No,No
ZCTA5 75431,1841,42201,367,704,75431,19.93481803367735,No,No
ZCTA5 75432,3115,64286,521,1504,75432,16.725521669341894,No,No
ZCTA5 75433,3053,80116,302,1437,75433,9.89190959711759,No,No
ZCTA5 75434,0,-666666666,0,0,75434,,No,No
ZCTA5 75435,1060,37321,271,404,75435,25.566037735849058,No,No
ZCTA5 75436,2334,75179,377,1015,75436,16.152527849185947,No,No
ZCTA5 75437,1125,83611,115,491,75437,10.222222222222223,No,No
ZCTA5 75438,1046,92083,144,513,75438,13.766730401529637,No,No
ZCTA5 75439,1123,61250,177,568,75439,15.761353517364201,No,No
ZCTA5 75440,7251,61127,731,3109,75440,10.081368087160392,No,No
ZCTA5 75441,90,16474,0,0,75441,0.0,No,No
ZCTA5 75442,10571,81839,1355,4936,75442,12.818087219752153,No,No
ZCTA5 75446,3594,55744,462,1222,75446,12.85475792988314,No,No
ZCTA5 75447,1187,101875,130,549,75447,10.951979780960404,No,No
ZCTA5 75448,862,80098,15,399,75448,1.740139211136891,No,No
ZCTA5 75449,1082,62500,115,462,75449,10.628465804066543,No,No
ZCTA5 75450,482,-666666666,50,262,75450,10.37344398340249,No,No
ZCTA5 75451,1613,47902,128,704,75451,7.935523868567886,No,No
ZCTA5 75452,4979,69911,579,2381,75452,11.628841132757582,No,No
ZCTA5 75453,3173,98518,117,1525,75453,3.687362117869524,No,No
ZCTA5 75454,17241,137903,474,8792,75454,2.7492604837306422,No,No
ZCTA5 75455,26816,57120,4635,12339,75455,17.284457040572793,No,No
ZCTA5 75457,6278,70192,446,3381,75457,7.104173303599873,No,No
ZCTA5 75459,5395,71389,1100,2777,75459,20.389249304911957,No,No
ZCTA5 75460,24094,43884,5565,11774,75460,23.097036606624055,No,No
ZCTA5 75462,11406,66884,723,5047,75462,6.3387690689111,No,No
ZCTA5 75468,1142,69832,31,495,75468,2.714535901926445,No,No
ZCTA5 75469,311,79018,23,141,75469,7.395498392282958,No,No
ZCTA5 75470,161,97581,7,104,75470,4.3478260869565215,No,No
ZCTA5 75471,1690,53221,302,793,75471,17.869822485207102,No,No
ZCTA5 75472,3905,56941,487,1738,75472,12.471190781049936,No,No
ZCTA5 75473,3663,80699,199,1741,75473,5.432705432705433,No,No
ZCTA5 75474,16586,62461,2246,7558,75474,13.541541058724224,No,No
ZCTA5 75475,19,-666666666,0,19,75475,0.0,No,No
ZCTA5 75476,1195,56250,131,576,75476,10.96234309623431,No,No
ZCTA5 75477,1246,80375,197,642,75477,15.810593900481539,No,No
ZCTA5 75478,879,54688,43,315,75478,4.891922639362913,No,No
ZCTA5 75479,2019,72368,199,1090,75479,9.856364536899456,No,No
ZCTA5 75480,1730,69005,137,639,75480,7.919075144508671,No,No
ZCTA5 75481,385,61000,0,145,75481,0.0,No,No
ZCTA5 75482,25724,63312,3485,12932,75482,13.547659772974654,No,No
ZCTA5 75486,2569,89750,392,1444,75486,15.258855585831062,No,No
ZCTA5 75487,1398,35729,400,554,75487,28.612303290414882,No,No
ZCTA5 75488,919,62303,270,395,75488,29.379760609357998,No,No
ZCTA5 75489,832,77273,38,422,75489,4.567307692307692,No,No
ZCTA5 75490,2775,83516,243,1600,75490,8.756756756756756,No,No
ZCTA5 75491,5094,73988,598,2437,75491,11.739301138594426,No,No
ZCTA5 75492,342,106806,14,145,75492,4.093567251461988,No,No
ZCTA5 75493,699,55625,243,251,75493,34.763948497854074,No,No
ZCTA5 75494,11167,65955,1166,4517,75494,10.44147935882511,No,No
ZCTA5 75495,9658,89781,717,4550,75495,7.423897287223028,No,No
ZCTA5 75496,3462,71250,284,1625,75496,8.203350664355865,No,No
ZCTA5 75497,3896,57368,455,1485,75497,11.67864476386037,No,No
ZCTA5 75501,34183,44064,8420,14131,75501,24.632127080712635,No,No
ZCTA5 75503,27675,68977,2604,13107,75503,9.409214092140921,No,No
ZCTA5 75550,615,70192,108,301,75550,17.560975609756095,No,No
ZCTA5 75551,10917,63929,1819,4769,75551,16.662086653842632,No,No
ZCTA5 75554,2447,44630,308,1053,75554,12.58684102983245,No,No
ZCTA5 75555,1534,50579,226,544,75555,14.732724902216427,No,No
ZCTA5 75556,1297,73214,349,597,75556,26.908249807247493,No,No
ZCTA5 75558,2043,90244,146,737,75558,7.146353401860011,No,No
ZCTA5 75559,5455,52983,957,1944,75559,17.54353803849679,No,No
ZCTA5 75560,1033,51394,154,459,75560,14.908034849951598,No,No
ZCTA5 75561,4901,55288,626,2324,75561,12.77290348908386,No,No
ZCTA5 75562,89,-666666666,47,18,75562,52.80898876404494,No,No
ZCTA5 75563,3920,50108,789,1311,75563,20.127551020408163,No,No
ZCTA5 75564,22,-666666666,0,10,75564,0.0,No,No
ZCTA5 75565,218,19107,191,35,75565,87.61467889908256,No,No
ZCTA5 75566,678,62159,24,209,75566,3.5398230088495577,No,No
ZCTA5 75567,3863,59069,555,1635,75567,14.367072223660369,No,No
ZCTA5 75568,2494,50134,251,1183,75568,10.064153969526865,No,No
ZCTA5 75569,3456,41850,694,1668,75569,20.08101851851852,No,No
ZCTA5 75570,11197,64304,1165,3998,75570,10.4045726533893,No,No
ZCTA5 75571,2618,51450,364,1164,75571,13.903743315508022,No,No
ZCTA5 75572,3162,41600,612,1429,75572,19.35483870967742,No,No
ZCTA5 75573,194,64792,0,76,75573,0.0,No,No
